event_id,user_id,event_name,event_timestamp,device_type,channel,product_id
1448,U00187,purchase,2026-08-18 18:48:59,tablet,direct,P0025
167,U00025,view_home,2026-08-18 19:41:23,mobile,email,
168,U00025,view_product,2026-08-18 19:43:00,mobile,email,P0107
1795,U00239,view_home,2026-08-18 20:00:20,mobile,email,
1796,U00239,view_product,2026-08-18 20:02:05,mobile,email,P0033
1797,U00239,add_to_cart,2026-08-18 20:03:19,mobile,email,P0033
1573,U00205,view_home,2026-08-18 20:46:48,desktop,email,
3076,U00405,view_home,2026-08-18 20:51:10,mobile,social,
3077,U00405,view_product,2026-08-18 20:52:09,mobile,social,P0026
3078,U00405,view_home,2026-08-18 20:53:26,mobile,social,
3079,U00405,view_product,2026-08-18 20:53:50,mobile,social,P0014
3080,U00405,add_to_cart,2026-08-18 20:56:08,mobile,social,P0014
3081,U00405,checkout,2026-08-18 20:58:50,mobile,social,P0014
545,U00072,view_home,2026-08-18 21:01:27,tablet,social,
546,U00072,view_product,2026-08-18 21:03:01,tablet,social,P0016
2859,U00375,view_home,2026-08-18 21:53:58,desktop,paid_search,
2860,U00375,view_product,2026-08-18 21:56:47,desktop,paid_search,P0106
169,U00025,add_to_cart,2026-08-18 23:04:00,mobile,email,P0107
170,U00025,checkout,2026-08-19 00:42:00,mobile,email,P0107
171,U00025,purchase,2026-08-19 01:56:00,mobile,email,P0107
437,U00058,view_home,2026-08-19 07:31:36,desktop,email,
438,U00058,view_product,2026-08-19 07:31:59,desktop,email,P0107
439,U00058,view_home,2026-08-19 07:32:59,desktop,email,
440,U00058,view_product,2026-08-19 07:33:15,desktop,email,P0117
441,U00058,view_home,2026-08-19 07:33:48,desktop,email,
2922,U00386,view_home,2026-08-19 08:01:31,desktop,organic_search,
2923,U00386,view_product,2026-08-19 08:02:53,desktop,organic_search,P0097
2924,U00386,view_home,2026-08-19 08:03:20,desktop,organic_search,
3309,U00436,view_home,2026-08-19 08:21:41,tablet,direct,
3310,U00436,view_product,2026-08-19 08:23:10,tablet,direct,P0010
3311,U00436,view_home,2026-08-19 08:23:24,tablet,direct,
3442,U00452,view_home,2026-08-19 08:23:57,desktop,organic_search,
3443,U00452,view_product,2026-08-19 08:24:29,desktop,organic_search,P0001
3444,U00452,view_home,2026-08-19 08:25:29,desktop,organic_search,
3312,U00436,view_product,2026-08-19 08:25:38,tablet,direct,P0062
3445,U00452,view_product,2026-08-19 08:26:30,desktop,organic_search,P0067
2925,U00386,view_product,2026-08-19 10:26:20,desktop,organic_search,P0113
1752,U00234,view_home,2026-08-19 11:15:53,desktop,organic_search,
1753,U00234,view_product,2026-08-19 11:16:36,desktop,organic_search,P0094
1754,U00234,view_home,2026-08-19 11:18:21,desktop,organic_search,
1755,U00234,view_product,2026-08-19 11:19:38,desktop,organic_search,P0034
1756,U00234,view_home,2026-08-19 11:19:50,desktop,organic_search,
1757,U00234,view_product,2026-08-19 11:22:24,desktop,organic_search,P0089
1758,U00234,add_to_cart,2026-08-19 11:25:11,desktop,organic_search,P0089
1759,U00234,checkout,2026-08-19 11:25:51,desktop,organic_search,P0089
1052,U00138,view_home,2026-08-19 11:26:00,tablet,organic_search,
2792,U00366,view_home,2026-08-19 11:26:46,mobile,email,
1760,U00234,purchase,2026-08-19 11:27:10,desktop,organic_search,P0089
2793,U00366,view_product,2026-08-19 11:27:49,mobile,email,P0034
3727,U00493,view_home,2026-08-19 11:34:57,tablet,paid_search,
3728,U00493,view_product,2026-08-19 11:36:02,tablet,paid_search,P0092
3729,U00493,view_home,2026-08-19 11:37:03,tablet,paid_search,
3730,U00493,view_product,2026-08-19 11:37:43,tablet,paid_search,P0073
3731,U00493,add_to_cart,2026-08-19 11:39:29,tablet,paid_search,P0073
3732,U00493,checkout,2026-08-19 11:40:31,tablet,paid_search,P0073
3733,U00493,purchase,2026-08-19 11:40:42,tablet,paid_search,P0073
2054,U00270,view_home,2026-08-19 11:50:03,desktop,organic_search,
2862,U00376,view_home,2026-08-19 11:54:35,desktop,organic_search,
2863,U00376,view_product,2026-08-19 11:55:48,desktop,organic_search,P0106
3337,U00442,view_home,2026-08-19 12:08:40,tablet,direct,
3338,U00442,view_product,2026-08-19 12:09:31,tablet,direct,P0035
3339,U00442,view_home,2026-08-19 12:11:00,tablet,direct,
3340,U00442,view_product,2026-08-19 12:13:43,tablet,direct,P0005
3341,U00442,add_to_cart,2026-08-19 12:16:40,tablet,direct,P0005
3342,U00442,checkout,2026-08-19 12:17:33,tablet,direct,P0005
274,U00041,view_home,2026-08-19 12:31:32,mobile,direct,
275,U00041,view_product,2026-08-19 12:32:26,mobile,direct,P0019
3343,U00442,purchase,2026-08-19 12:54:33,tablet,direct,P0005
1843,U00247,view_home,2026-08-19 13:34:37,tablet,direct,
1844,U00247,view_product,2026-08-19 13:36:40,tablet,direct,P0089
3453,U00453,view_home,2026-08-19 13:38:18,mobile,email,
3454,U00453,view_product,2026-08-19 13:38:37,mobile,email,P0023
1845,U00247,add_to_cart,2026-08-19 13:39:24,tablet,direct,P0089
3455,U00453,view_home,2026-08-19 13:39:41,mobile,email,
1927,U00254,view_home,2026-08-19 14:17:59,desktop,social,
1928,U00254,view_product,2026-08-19 14:18:51,desktop,social,P0119
1403,U00182,view_home,2026-08-19 14:26:32,tablet,paid_search,
276,U00041,add_to_cart,2026-08-19 14:44:26,mobile,direct,P0019
133,U00020,view_home,2026-08-19 15:23:00,tablet,social,
541,U00072,view_home,2026-08-19 15:46:12,desktop,organic_search,
542,U00072,view_product,2026-08-19 15:48:03,desktop,organic_search,P0056
543,U00072,add_to_cart,2026-08-19 15:50:36,desktop,organic_search,P0056
3681,U00484,view_home,2026-08-19 16:07:46,tablet,direct,
3682,U00484,view_product,2026-08-19 16:08:25,tablet,direct,P0031
3683,U00484,add_to_cart,2026-08-19 16:09:01,tablet,direct,P0031
1874,U00249,view_home,2026-08-19 16:59:19,desktop,social,
1261,U00163,view_home,2026-08-19 17:16:40,desktop,paid_search,
1262,U00163,view_product,2026-08-19 17:19:17,desktop,paid_search,P0041
1263,U00163,add_to_cart,2026-08-19 17:20:45,desktop,paid_search,P0041
1249,U00162,view_home,2026-08-19 17:32:32,desktop,email,
1250,U00162,view_product,2026-08-19 17:33:59,desktop,email,P0048
1251,U00162,view_home,2026-08-19 17:34:05,desktop,email,
1252,U00162,view_product,2026-08-19 17:34:44,desktop,email,P0087
1253,U00162,add_to_cart,2026-08-19 17:36:32,desktop,email,P0087
2089,U00274,view_home,2026-08-19 17:45:39,desktop,email,
2090,U00274,view_product,2026-08-19 17:46:35,desktop,email,P0031
2091,U00274,view_home,2026-08-19 17:46:54,desktop,email,
3449,U00452,view_home,2026-08-19 18:09:36,mobile,direct,
3450,U00452,view_product,2026-08-19 18:10:57,mobile,direct,P0046
3451,U00452,view_home,2026-08-19 18:12:11,mobile,direct,
3452,U00452,view_product,2026-08-19 18:12:47,mobile,direct,P0102
279,U00042,view_home,2026-08-19 18:20:07,tablet,paid_search,
280,U00042,view_product,2026-08-19 18:22:58,tablet,paid_search,P0010
2143,U00283,view_home,2026-08-19 19:13:45,tablet,paid_search,
3678,U00484,view_home,2026-08-19 19:40:08,mobile,direct,
3679,U00484,view_product,2026-08-19 19:42:55,mobile,direct,P0087
3680,U00484,add_to_cart,2026-08-19 19:43:08,mobile,direct,P0087
1245,U00161,view_home,2026-08-19 19:55:53,mobile,direct,
1246,U00161,view_product,2026-08-19 19:56:01,mobile,direct,P0061
1247,U00161,view_home,2026-08-19 19:56:26,mobile,direct,
1248,U00161,view_product,2026-08-19 19:58:14,mobile,direct,P0051
289,U00043,view_home,2026-08-19 20:07:18,desktop,social,
290,U00043,view_product,2026-08-19 20:10:14,desktop,social,P0103
2092,U00274,view_product,2026-08-19 21:45:54,desktop,email,P0088
585,U00080,view_home,2026-08-19 21:57:38,desktop,organic_search,
586,U00080,view_product,2026-08-19 21:58:58,desktop,organic_search,P0039
587,U00080,add_to_cart,2026-08-19 22:01:20,desktop,organic_search,P0039
1684,U00221,view_home,2026-08-20 06:24:33,tablet,email,
1685,U00221,view_product,2026-08-20 06:25:19,tablet,email,P0026
1686,U00221,view_home,2026-08-20 06:25:48,tablet,email,
1687,U00221,view_product,2026-08-20 06:27:48,tablet,email,P0082
3580,U00469,view_home,2026-08-20 06:58:15,mobile,email,
3581,U00469,view_product,2026-08-20 06:59:11,mobile,email,P0023
3582,U00469,add_to_cart,2026-08-20 07:00:34,mobile,email,P0023
3583,U00469,checkout,2026-08-20 07:01:05,mobile,email,P0023
3584,U00469,purchase,2026-08-20 07:02:42,mobile,email,P0023
700,U00092,view_home,2026-08-20 08:57:26,tablet,paid_search,
701,U00092,view_product,2026-08-20 08:58:20,tablet,paid_search,P0087
702,U00092,view_home,2026-08-20 09:00:19,tablet,paid_search,
703,U00092,view_product,2026-08-20 09:01:02,tablet,paid_search,P0073
1545,U00202,view_home,2026-08-20 09:04:52,mobile,social,
1546,U00202,view_product,2026-08-20 09:05:53,mobile,social,P0080
1547,U00202,view_home,2026-08-20 09:06:16,mobile,social,
1548,U00202,view_product,2026-08-20 09:07:17,mobile,social,P0006
1549,U00202,view_home,2026-08-20 09:09:06,mobile,social,
1550,U00202,view_product,2026-08-20 09:09:53,mobile,social,P0106
846,U00112,view_home,2026-08-20 09:44:24,tablet,social,
847,U00112,view_product,2026-08-20 09:45:33,tablet,social,P0066
848,U00112,add_to_cart,2026-08-20 09:47:48,tablet,social,P0066
134,U00021,view_home,2026-08-20 10:05:22,desktop,paid_search,
3613,U00473,view_home,2026-08-20 11:35:54,desktop,paid_search,
3614,U00473,view_product,2026-08-20 11:36:54,desktop,paid_search,P0012
3615,U00473,view_home,2026-08-20 11:38:31,desktop,paid_search,
3616,U00473,view_product,2026-08-20 11:40:14,desktop,paid_search,P0031
3617,U00473,add_to_cart,2026-08-20 11:40:47,desktop,paid_search,P0031
888,U00118,view_home,2026-08-20 11:57:29,desktop,social,
889,U00118,view_product,2026-08-20 11:58:54,desktop,social,P0059
1637,U00212,view_home,2026-08-20 12:01:39,desktop,organic_search,
1696,U00224,view_home,2026-08-20 12:02:59,desktop,social,
1697,U00224,view_product,2026-08-20 12:04:03,desktop,social,P0073
1638,U00212,view_product,2026-08-20 12:04:23,desktop,organic_search,P0014
1698,U00224,view_home,2026-08-20 12:04:24,desktop,social,
1699,U00224,view_product,2026-08-20 12:04:40,desktop,social,P0105
1700,U00224,view_home,2026-08-20 12:06:27,desktop,social,
2074,U00273,view_home,2026-08-20 15:11:12,mobile,direct,
2075,U00273,view_product,2026-08-20 15:13:59,mobile,direct,P0085
2076,U00273,add_to_cart,2026-08-20 15:16:27,mobile,direct,P0085
597,U00081,view_home,2026-08-20 16:36:12,tablet,social,
2420,U00321,view_home,2026-08-20 16:37:31,tablet,paid_search,
2421,U00321,view_product,2026-08-20 16:37:41,tablet,paid_search,P0019
2422,U00321,add_to_cart,2026-08-20 16:38:26,tablet,paid_search,P0019
598,U00081,view_product,2026-08-20 16:39:10,tablet,social,P0002
2423,U00321,checkout,2026-08-20 16:40:57,tablet,paid_search,P0019
599,U00081,add_to_cart,2026-08-20 16:41:01,tablet,social,P0002
2582,U00340,view_home,2026-08-20 16:50:05,tablet,paid_search,
2583,U00340,view_product,2026-08-20 16:50:42,tablet,paid_search,P0049
2584,U00340,view_home,2026-08-20 16:51:46,tablet,paid_search,
2585,U00340,view_product,2026-08-20 16:54:17,tablet,paid_search,P0071
1691,U00223,view_home,2026-08-20 17:09:50,mobile,social,
1692,U00223,view_product,2026-08-20 17:10:10,mobile,social,P0057
309,U00044,view_home,2026-08-20 17:49:08,mobile,organic_search,
310,U00044,view_product,2026-08-20 17:49:45,mobile,organic_search,P0018
311,U00044,add_to_cart,2026-08-20 17:50:27,mobile,organic_search,P0018
312,U00044,checkout,2026-08-20 17:52:53,mobile,organic_search,P0018
313,U00044,purchase,2026-08-20 17:53:40,mobile,organic_search,P0018
685,U00091,view_home,2026-08-20 18:27:09,desktop,organic_search,
686,U00091,view_product,2026-08-20 18:30:00,desktop,organic_search,P0012
1583,U00205,view_home,2026-08-20 18:32:03,tablet,social,
687,U00091,add_to_cart,2026-08-20 18:32:15,desktop,organic_search,P0012
600,U00082,view_home,2026-08-20 18:33:58,desktop,email,
601,U00082,view_product,2026-08-20 18:34:31,desktop,email,P0018
602,U00082,view_home,2026-08-20 18:35:37,desktop,email,
603,U00082,view_product,2026-08-20 18:38:20,desktop,email,P0048
604,U00082,add_to_cart,2026-08-20 18:40:28,desktop,email,P0048
3517,U00461,view_home,2026-08-20 18:46:11,desktop,paid_search,
3518,U00461,view_product,2026-08-20 18:48:58,desktop,paid_search,P0089
3519,U00461,add_to_cart,2026-08-20 18:50:35,desktop,paid_search,P0089
2077,U00273,checkout,2026-08-20 18:51:27,mobile,direct,P0085
2078,U00273,purchase,2026-08-20 18:53:42,mobile,direct,P0085
1693,U00223,add_to_cart,2026-08-20 19:34:10,mobile,social,P0057
1694,U00223,checkout,2026-08-20 19:36:49,mobile,social,P0057
1695,U00223,purchase,2026-08-20 19:38:51,mobile,social,P0057
3483,U00456,view_home,2026-08-20 20:17:10,mobile,direct,
3484,U00456,view_product,2026-08-20 20:17:53,mobile,direct,P0036
3485,U00456,view_home,2026-08-20 20:18:56,mobile,direct,
3209,U00422,view_home,2026-08-20 20:19:12,desktop,social,
3210,U00422,view_product,2026-08-20 20:20:35,desktop,social,P0066
3211,U00422,add_to_cart,2026-08-20 20:21:15,desktop,social,P0066
3486,U00456,view_product,2026-08-20 20:21:51,mobile,direct,P0066
2086,U00273,view_home,2026-08-20 21:22:00,mobile,direct,
2087,U00273,view_product,2026-08-20 21:22:13,mobile,direct,P0082
2088,U00273,view_home,2026-08-20 21:22:44,mobile,direct,
3156,U00416,view_home,2026-08-20 21:31:13,tablet,paid_search,
3157,U00416,view_product,2026-08-20 21:33:17,tablet,paid_search,P0022
799,U00105,view_home,2026-08-20 21:55:31,desktop,direct,
3158,U00416,add_to_cart,2026-08-21 00:09:17,tablet,paid_search,P0022
3212,U00422,checkout,2026-08-21 00:11:15,desktop,social,P0066
3159,U00416,checkout,2026-08-21 01:51:17,tablet,paid_search,P0022
957,U00126,view_home,2026-08-21 07:05:03,desktop,paid_search,
958,U00126,view_product,2026-08-21 07:05:26,desktop,paid_search,P0100
959,U00126,view_home,2026-08-21 07:05:45,desktop,paid_search,
3000,U00395,view_home,2026-08-21 08:04:05,tablet,direct,
3001,U00395,view_product,2026-08-21 08:04:45,tablet,direct,P0034
920,U00120,view_home,2026-08-21 08:42:00,desktop,paid_search,
921,U00120,view_product,2026-08-21 08:42:52,desktop,paid_search,P0046
393,U00053,view_home,2026-08-21 08:44:53,mobile,organic_search,
922,U00120,add_to_cart,2026-08-21 08:44:55,desktop,paid_search,P0046
394,U00053,view_product,2026-08-21 08:45:15,mobile,organic_search,P0061
1934,U00256,view_home,2026-08-21 08:50:27,desktop,social,
1935,U00256,view_product,2026-08-21 08:51:49,desktop,social,P0065
2338,U00311,view_home,2026-08-21 09:18:12,desktop,organic_search,
2339,U00311,view_product,2026-08-21 09:19:42,desktop,organic_search,P0039
2340,U00311,add_to_cart,2026-08-21 09:20:20,desktop,organic_search,P0039
2341,U00311,checkout,2026-08-21 09:23:00,desktop,organic_search,P0039
2342,U00311,purchase,2026-08-21 09:25:17,desktop,organic_search,P0039
23,U00006,view_home,2026-08-21 09:52:14,tablet,direct,
24,U00006,view_product,2026-08-21 09:53:41,tablet,direct,P0059
25,U00006,view_home,2026-08-21 09:54:04,tablet,direct,
26,U00006,view_product,2026-08-21 09:56:35,tablet,direct,P0051
27,U00006,add_to_cart,2026-08-21 09:58:32,tablet,direct,P0051
81,U00013,view_home,2026-08-21 10:20:42,mobile,direct,
82,U00013,view_product,2026-08-21 10:21:25,mobile,direct,P0059
83,U00013,view_home,2026-08-21 10:22:10,mobile,direct,
1264,U00164,view_home,2026-08-21 10:28:53,desktop,direct,
1265,U00164,view_product,2026-08-21 10:29:15,desktop,direct,P0087
1266,U00164,view_home,2026-08-21 10:30:53,desktop,direct,
1267,U00164,view_product,2026-08-21 10:32:55,desktop,direct,P0036
1268,U00164,add_to_cart,2026-08-21 10:35:24,desktop,direct,P0036
1269,U00164,checkout,2026-08-21 10:35:52,desktop,direct,P0036
395,U00053,add_to_cart,2026-08-21 11:18:15,mobile,organic_search,P0061
2102,U00277,view_home,2026-08-21 11:59:40,tablet,direct,
2103,U00277,view_product,2026-08-21 12:00:15,tablet,direct,P0120
2104,U00277,view_home,2026-08-21 12:01:14,tablet,direct,
2105,U00277,view_product,2026-08-21 12:02:16,tablet,direct,P0104
128,U00018,view_home,2026-08-21 13:19:31,tablet,email,
129,U00018,view_product,2026-08-21 13:20:23,tablet,email,P0071
1860,U00248,view_home,2026-08-21 13:37:43,desktop,email,
1861,U00248,view_product,2026-08-21 13:38:29,desktop,email,P0030
1862,U00248,view_home,2026-08-21 13:38:46,desktop,email,
1863,U00248,view_product,2026-08-21 13:39:45,desktop,email,P0030
1864,U00248,add_to_cart,2026-08-21 13:41:53,desktop,email,P0030
3784,U00500,view_home,2026-08-21 14:11:12,mobile,direct,
3785,U00500,view_product,2026-08-21 14:13:03,mobile,direct,P0073
3786,U00500,add_to_cart,2026-08-21 14:15:56,mobile,direct,P0073
131,U00020,view_home,2026-08-21 14:27:53,mobile,direct,
132,U00020,view_product,2026-08-21 14:28:44,mobile,direct,P0087
379,U00050,view_home,2026-08-21 16:28:52,mobile,social,
380,U00050,view_product,2026-08-21 16:29:50,mobile,social,P0038
381,U00050,view_home,2026-08-21 16:30:09,mobile,social,
382,U00050,view_product,2026-08-21 16:31:00,mobile,social,P0052
2208,U00291,view_home,2026-08-21 16:41:23,tablet,direct,
2209,U00291,view_product,2026-08-21 16:42:47,tablet,direct,P0104
2210,U00291,view_home,2026-08-21 16:43:25,tablet,direct,
2211,U00291,view_product,2026-08-21 16:44:20,tablet,direct,P0097
780,U00102,view_home,2026-08-21 16:52:03,mobile,social,
781,U00102,view_product,2026-08-21 16:54:49,mobile,social,P0051
782,U00102,add_to_cart,2026-08-21 16:56:13,mobile,social,P0051
232,U00034,view_home,2026-08-21 16:59:24,mobile,organic_search,
233,U00034,view_product,2026-08-21 17:02:02,mobile,organic_search,P0012
3693,U00488,view_home,2026-08-21 17:06:04,desktop,paid_search,
3694,U00488,view_product,2026-08-21 17:06:20,desktop,paid_search,P0048
3695,U00488,view_home,2026-08-21 17:06:27,desktop,paid_search,
3696,U00488,view_product,2026-08-21 17:09:22,desktop,paid_search,P0073
3697,U00488,add_to_cart,2026-08-21 17:10:19,desktop,paid_search,P0073
1674,U00219,view_home,2026-08-21 18:55:20,desktop,email,
144,U00023,view_home,2026-08-21 19:44:56,mobile,social,
145,U00023,view_product,2026-08-21 19:46:05,mobile,social,P0055
1087,U00142,view_home,2026-08-21 19:46:40,tablet,paid_search,
146,U00023,view_home,2026-08-21 19:47:56,mobile,social,
1088,U00142,view_product,2026-08-21 19:48:05,tablet,paid_search,P0094
1089,U00142,view_home,2026-08-21 19:48:41,tablet,paid_search,
1090,U00142,view_product,2026-08-21 19:50:08,tablet,paid_search,P0003
1091,U00142,add_to_cart,2026-08-21 19:52:46,tablet,paid_search,P0003
2212,U00291,add_to_cart,2026-08-21 19:53:20,tablet,direct,P0097
2213,U00291,checkout,2026-08-21 19:55:19,tablet,direct,P0097
1522,U00200,view_home,2026-08-21 20:26:03,mobile,paid_search,
1523,U00200,view_product,2026-08-21 20:27:21,mobile,paid_search,P0105
1524,U00200,view_home,2026-08-21 20:27:38,mobile,paid_search,
1525,U00200,view_product,2026-08-21 20:30:13,mobile,paid_search,P0063
1526,U00200,add_to_cart,2026-08-21 20:31:46,mobile,paid_search,P0063
1527,U00200,checkout,2026-08-21 20:33:40,mobile,paid_search,P0063
1092,U00142,checkout,2026-08-21 20:38:46,tablet,paid_search,P0003
